timestamp,load_value
2020-10-15 06:15:00,187013.0219
2020-10-15 06:30:00,188989.2049
2020-10-15 06:45:00,190859.5617
2020-10-15 07:00:00,204188.8236
2020-10-15 07:15:00,193910.3167
2020-10-15 07:30:00,194507.2802
2020-10-15 07:45:00,196898.5061
2020-10-15 08:00:00,211479.7302
2020-10-15 08:15:00,201094.8921
2020-10-15 08:30:00,207360.3374
2020-10-15 08:45:00,210257.545
2020-10-15 09:00:00,227432.4432
2020-10-15 09:15:00,214919.3478
2020-10-15 09:30:00,218436.8404
2020-10-15 09:45:00,220848.4945
2020-10-15 10:00:00,240064.0265
2020-10-15 10:15:00,224031.895
2020-10-15 10:30:00,224365.3462
2020-10-15 10:45:00,224407.2369
2020-10-15 11:00:00,241816.2693
2020-10-15 11:15:00,224429.2821
2020-10-15 11:30:00,223576.5535
2020-10-15 11:45:00,221520.2708
2020-10-15 12:00:00,235945.2307
2020-10-15 12:15:00,215191.3539
2020-10-15 12:30:00,215431.2388
2020-10-15 12:45:00,216615.0674
2020-10-15 13:00:00,232636.9728
2020-10-15 13:15:00,216939.3734
2020-10-15 13:30:00,218692.9857
2020-10-15 13:45:00,220535.4481
2020-10-15 14:00:00,238253.0435
2020-10-15 14:15:00,223575.6406
2020-10-15 14:30:00,223466.85
2020-10-15 14:45:00,249506.5512
2020-10-15 15:00:00,242172.3754
2020-10-15 15:15:00,224018.162
2020-10-15 15:30:00,226516.2057
2020-10-15 15:45:00,227037.3337
2020-10-15 16:00:00,240823.1971
2020-10-15 16:15:00,225210.8749
2020-10-15 16:30:00,225565.8942
2020-10-15 16:45:00,224521.2952
2020-10-15 17:00:00,239260.1559
2020-10-15 17:15:00,223511.2925
2020-10-15 17:30:00,218697.3584
2020-10-15 17:45:00,217227.713
2020-10-15 18:00:00,229124.8614
2020-10-15 18:15:00,213950.8008
2020-10-15 18:30:00,213980.9437
2020-10-15 18:45:00,210762.9431
2020-10-15 19:00:00,222864.6067
2020-10-15 19:15:00,206465.8736
2020-10-15 19:30:00,229801.5401
2020-10-15 19:45:00,202299.1301
2020-10-15 20:00:00,216500.9897
2020-10-15 20:15:00,199073.2673
2020-10-15 20:30:00,198377.1917
2020-10-15 20:45:00,223284.69
2020-10-15 21:00:00,212246.5862
2020-10-15 21:15:00,194570.1715
2020-10-15 21:30:00,194055.6251
2020-10-15 21:45:00,191144.3108
2020-10-15 22:00:00,210805.8595
2020-10-15 22:15:00,190354.0712
2020-10-15 22:30:00,190303.5571
2020-10-15 22:45:00,188840.8249
2020-10-15 23:00:00,203795.1423
2020-10-15 23:15:00,188893.7921
2020-10-15 23:30:00,217062.6073
2020-10-15 23:45:00,189201.8275
2020-10-16 00:00:00,200044.2189
2020-10-16 00:15:00,190105.4775
2020-10-16 00:30:00,191654.8313
2020-10-16 00:45:00,191174.8314
2020-10-16 01:00:00,204610.4706
2020-10-16 01:15:00,188975.4039
2020-10-16 01:30:00,188777.988
2020-10-16 01:45:00,189000.8514
2020-10-16 02:00:00,197823.7262
2020-10-16 02:15:00,186613.3735
2020-10-16 02:30:00,186040.1149
2020-10-16 02:45:00,188344.3043
2020-10-16 03:00:00,198941.8675
2020-10-16 03:15:00,214777.2287
2020-10-16 03:30:00,215191.805
2020-10-16 03:45:00,183748.6213
2020-10-16 04:00:00,198227.2707
2020-10-16 04:15:00,183352.2362
2020-10-16 04:30:00,184700.9433
2020-10-16 04:45:00,189550.782
2020-10-16 05:00:00,197644.8141
2020-10-16 05:15:00,188332.8562
2020-10-16 05:30:00,183673.521
2020-10-16 05:45:00,184189.442
2020-10-16 06:00:00,193682.1201
2020-10-16 06:15:00,214745.0073
2020-10-16 06:30:00,185495.187
2020-10-16 06:45:00,187943.8012
2020-10-16 07:00:00,199300.2661
2020-10-16 07:15:00,190429.6197
2020-10-16 07:30:00,190351.1375
2020-10-16 07:45:00,191614.229
2020-10-16 08:00:00,205372.9345
2020-10-16 08:15:00,196608.6683
2020-10-16 08:30:00,203205.6009
2020-10-16 08:45:00,207344.3839
2020-10-16 09:00:00,221506.3306
2020-10-16 09:15:00,210338.8296
2020-10-16 09:30:00,213920.2306
2020-10-16 09:45:00,217455.4141
2020-10-16 10:00:00,236279.7653
2020-10-16 10:15:00,218424.7906
2020-10-16 10:30:00,219840.3263
2020-10-16 10:45:00,220221.3896
2020-10-16 11:00:00,236612.7626
2020-10-16 11:15:00,221518.9073
2020-10-16 11:30:00,219844.0324
2020-10-16 11:45:00,218205.2516
2020-10-16 12:00:00,230382.9873
2020-10-16 12:15:00,210503.7828
2020-10-16 12:30:00,209990.7412
2020-10-16 12:45:00,211835.7769
2020-10-16 13:00:00,228753.025
2020-10-16 13:15:00,212915.2739
2020-10-16 13:30:00,212958.4944
2020-10-16 13:45:00,214126.2367
2020-10-16 14:00:00,232013.0775
2020-10-16 14:15:00,216324.0953
2020-10-16 14:30:00,217711.0034
2020-10-16 14:45:00,219235.3105
2020-10-16 15:00:00,235924.6295
2020-10-16 15:15:00,220155.8887
2020-10-16 15:30:00,219907.8191
2020-10-16 15:45:00,219620.2138
2020-10-16 16:00:00,236227.4011
2020-10-16 16:15:00,245261.4081
2020-10-16 16:30:00,220687.9769
2020-10-16 16:45:00,220503.5631
2020-10-16 17:00:00,259140.6021
2020-10-16 17:15:00,220367.9284
2020-10-16 17:30:00,217060.5684
2020-10-16 17:45:00,212813.307
2020-10-16 18:00:00,226073.8997
2020-10-16 18:15:00,210071.439
2020-10-16 18:30:00,209718.1105
2020-10-16 18:45:00,203990.8345
2020-10-16 19:00:00,218338.7966
2020-10-16 19:15:00,200387.0022
2020-10-16 19:30:00,200748.851
2020-10-16 19:45:00,224942.051
2020-10-16 20:00:00,216646.8082
2020-10-16 20:15:00,196793.0659
2020-10-16 20:30:00,195886.3978
2020-10-16 20:45:00,195077.1707
2020-10-16 21:00:00,235601.712
2020-10-16 21:15:00,192572.1991
2020-10-16 21:30:00,195037.894
2020-10-16 21:45:00,189032.8232
2020-10-16 22:00:00,203350.0083
2020-10-16 22:15:00,185730.2106
2020-10-16 22:30:00,187433.0611
2020-10-16 22:45:00,185770.8519
2020-10-16 23:00:00,200640.829
2020-10-16 23:15:00,183413.9775
2020-10-16 23:30:00,213100.8688
2020-10-16 23:45:00,182407.0235
2020-10-17 00:00:00,198117.0879
2020-10-17 00:15:00,188483.4676
2020-10-17 00:30:00,188189.3634
2020-10-17 00:45:00,188128.6511
2020-10-17 01:00:00,200814.4478
2020-10-17 01:15:00,185819.505
2020-10-17 01:30:00,187518.7374
2020-10-17 01:45:00,187354.6942
2020-10-17 02:00:00,199294.5337
2020-10-17 02:15:00,183799.7391
2020-10-17 02:30:00,186886.1858
2020-10-17 02:45:00,184688.7103
2020-10-17 03:00:00,193666.2845
2020-10-17 03:15:00,183869.4842
2020-10-17 03:30:00,186164.4786
2020-10-17 03:45:00,180825.5563
2020-10-17 04:00:00,194872.1403
2020-10-17 04:15:00,180799.9654
2020-10-17 04:30:00,179822.2741
2020-10-17 04:45:00,179189.9681
2020-10-17 05:00:00,192450.1543
2020-10-17 05:15:00,179053.6153
2020-10-17 05:30:00,176017.2775
2020-10-17 05:45:00,181779.1274
2020-10-17 06:00:00,195860.2789
2020-10-17 06:15:00,182214.9608
2020-10-17 06:30:00,210624.4379
2020-10-17 06:45:00,182854.7025
2020-10-17 07:00:00,195995.0486
2020-10-17 07:15:00,184153.665
2020-10-17 07:30:00,191193.9984
2020-10-17 07:45:00,189975.8941
2020-10-17 08:00:00,208241.5568
2020-10-17 08:15:00,195719.231
2020-10-17 08:30:00,201776.7879
2020-10-17 08:45:00,205255.6658
2020-10-17 09:00:00,222231.9548
2020-10-17 09:15:00,208374.6058
2020-10-17 09:30:00,212787.3563
2020-10-17 09:45:00,240197.0995
2020-10-17 10:00:00,232413.2509
2020-10-17 10:15:00,215768.594
2020-10-17 10:30:00,217334.7889
2020-10-17 10:45:00,217581.3961
2020-10-17 11:00:00,232962.3232
2020-10-17 11:15:00,219886.3745
2020-10-17 11:30:00,218685.0659
2020-10-17 11:45:00,216585.8084
2020-10-17 12:00:00,253941.3484
2020-10-17 12:15:00,208838.8477
2020-10-17 12:30:00,209472.0901
2020-10-17 12:45:00,210020.3158
2020-10-17 13:00:00,250764.5547
2020-10-17 13:15:00,210873.9726
2020-10-17 13:30:00,211606.2073
2020-10-17 13:45:00,213863.9453
2020-10-17 14:00:00,227798.5949
2020-10-17 14:15:00,214885.5181
2020-10-17 14:30:00,215186.4578
2020-10-17 14:45:00,218638.013
2020-10-17 15:00:00,233314.1741
2020-10-17 15:15:00,220782.3475
2020-10-17 15:30:00,222209.9518
2020-10-17 15:45:00,220401.6099
2020-10-17 16:00:00,235321.1599
2020-10-17 16:15:00,218977.2297
2020-10-17 16:30:00,218851.2294
2020-10-17 16:45:00,221262.5755
2020-10-17 17:00:00,232745.6806
2020-10-17 17:15:00,218939.6727
2020-10-17 17:30:00,217710.8603
2020-10-17 17:45:00,213672.1406
2020-10-17 18:00:00,225260.814
2020-10-17 18:15:00,210103.5069
2020-10-17 18:30:00,209395.6533
2020-10-17 18:45:00,206204.8249
2020-10-17 19:00:00,218897.6968
2020-10-17 19:15:00,202237.9091
2020-10-17 19:30:00,202818.2005
2020-10-17 19:45:00,199555.3196
2020-10-17 20:00:00,215342.0129
2020-10-17 20:15:00,196861.4748
2020-10-17 20:30:00,196629.0039
2020-10-17 20:45:00,196888.8459
2020-10-17 21:00:00,235094.0149
2020-10-17 21:15:00,193733.4227
2020-10-17 21:30:00,193227.8281
2020-10-17 21:45:00,191906.1716
2020-10-17 22:00:00,206399.9174
2020-10-17 22:15:00,191559.5565
2020-10-17 22:30:00,189788.2694
2020-10-17 22:45:00,189184.5369
2020-10-17 23:00:00,204801.8368
2020-10-17 23:15:00,188683.3236
2020-10-17 23:30:00,190261.8341
2020-10-17 23:45:00,188106.2205
2020-10-18 00:00:00,204737.1255
2020-10-18 00:15:00,197444.7176
2020-10-18 00:30:00,190843.9587
2020-10-18 00:45:00,191417.0909
2020-10-18 01:00:00,204581.0056
2020-10-18 01:15:00,193666.2579
2020-10-18 01:30:00,191705.8158
2020-10-18 01:45:00,189789.2903
2020-10-18 02:00:00,203738.1393
2020-10-18 02:15:00,190904.1109
2020-10-18 02:30:00,187902.0233
2020-10-18 02:45:00,189794.1459
2020-10-18 03:00:00,201119.8297
2020-10-18 03:15:00,188480.5159
2020-10-18 03:30:00,187051.5687
2020-10-18 03:45:00,187861.3231
2020-10-18 04:00:00,200028.9356
2020-10-18 04:15:00,187903.599
2020-10-18 04:30:00,187007.9718
2020-10-18 04:45:00,187405.3046
2020-10-18 05:00:00,196742.9326
2020-10-18 05:15:00,185224.0256
2020-10-18 05:30:00,185536.9284
2020-10-18 05:45:00,187527.918
2020-10-18 06:00:00,197118.1191
2020-10-18 06:15:00,188804.7613
2020-10-18 06:30:00,185371.8718
2020-10-18 06:45:00,190540.5189
2020-10-18 07:00:00,202044.3849
2020-10-18 07:15:00,189695.8578
2020-10-18 07:30:00,194261.5979
2020-10-18 07:45:00,222582.205
2020-10-18 08:00:00,211950.7913
2020-10-18 08:15:00,197408.672
2020-10-18 08:30:00,203153.7145
2020-10-18 08:45:00,208140.4366
2020-10-18 09:00:00,223314.9482
2020-10-18 09:15:00,210696.0251
2020-10-18 09:30:00,212835.8832
2020-10-18 09:45:00,217929.017
2020-10-18 10:00:00,232515.3602
2020-10-18 10:15:00,218829.4256
2020-10-18 10:30:00,218405.0221
2020-10-18 10:45:00,218617.6245
2020-10-18 11:00:00,233753.1391
2020-10-18 11:15:00,219415.5365
2020-10-18 11:30:00,217495.1233
2020-10-18 11:45:00,217514.3303
2020-10-18 12:00:00,228966.1976
2020-10-18 12:15:00,210645.6192
2020-10-18 12:30:00,211001.8847
2020-10-18 12:45:00,210663.7466
2020-10-18 13:00:00,225492.5793
2020-10-18 13:15:00,211824.3936
2020-10-18 13:30:00,212551.6123
2020-10-18 13:45:00,214262.4898
2020-10-18 14:00:00,230502.4907
2020-10-18 14:15:00,217103.4958
2020-10-18 14:30:00,218165.5521
2020-10-18 14:45:00,219263.6936
2020-10-18 15:00:00,236327.2446
2020-10-18 15:15:00,220614.5996
2020-10-18 15:30:00,217497.4797
2020-10-18 15:45:00,222430.172
2020-10-18 16:00:00,235489.3135
2020-10-18 16:15:00,224531.6416
2020-10-18 16:30:00,221861.6914
2020-10-18 16:45:00,223501.7269
2020-10-18 17:00:00,237887.0293
2020-10-18 17:15:00,222031.2747
2020-10-18 17:30:00,220633.2762
2020-10-18 17:45:00,216907.9367
2020-10-18 18:00:00,228981.7459
2020-10-18 18:15:00,235865.5798
2020-10-18 18:30:00,211096.0396
2020-10-18 18:45:00,209597.4662
2020-10-18 19:00:00,220092.854
2020-10-18 19:15:00,204436.5845
2020-10-18 19:30:00,203070.3201
2020-10-18 19:45:00,201307.4581
2020-10-18 20:00:00,214292.3868
2020-10-18 20:15:00,197764.9153
2020-10-18 20:30:00,200587.8258
2020-10-18 20:45:00,196040.9113
2020-10-18 21:00:00,209970.4463
2020-10-18 21:15:00,194372.7595
2020-10-18 21:30:00,192941.8932
2020-10-18 21:45:00,193128.0978
2020-10-18 22:00:00,206582.5126
2020-10-18 22:15:00,189820.5877
2020-10-18 22:30:00,190331.3053
2020-10-18 22:45:00,192338.6231
2020-10-18 23:00:00,203561.2365
2020-10-18 23:15:00,191616.9807
2020-10-18 23:30:00,189030.111
2020-10-18 23:45:00,187641.2997
2020-10-19 00:00:00,207065.4395
2020-10-19 00:15:00,196478.6684
2020-10-19 00:30:00,193724.0714
2020-10-19 00:45:00,193910.9614
2020-10-19 01:00:00,204772.1879
2020-10-19 01:15:00,191065.8614
2020-10-19 01:30:00,192697.0783
2020-10-19 01:45:00,192026.6882
2020-10-19 02:00:00,206959.6526
2020-10-19 02:15:00,190317.6266
2020-10-19 02:30:00,190080.0899
2020-10-19 02:45:00,189894.0314
2020-10-19 03:00:00,199539.9974
2020-10-19 03:15:00,186595.2425
2020-10-19 03:30:00,187925.8648
2020-10-19 03:45:00,189472.3486
2020-10-19 04:00:00,203431.84
2020-10-19 04:15:00,192501.8801
2020-10-19 04:30:00,186229.2674
2020-10-19 04:45:00,190585.3946
2020-10-19 05:00:00,198634.0203
2020-10-19 05:15:00,185891.7286
2020-10-19 05:30:00,189510.7729
2020-10-19 05:45:00,186068.1361
2020-10-19 06:00:00,197473.4511
2020-10-19 06:15:00,184991.4549
2020-10-19 06:30:00,187291.7124
2020-10-19 06:45:00,190074.7876
2020-10-19 07:00:00,203493.8779
2020-10-19 07:15:00,195726.3961
2020-10-19 07:30:00,197197.2495
2020-10-19 07:45:00,197951.8401
2020-10-19 08:00:00,209906.0879
2020-10-19 08:15:00,200585.685
2020-10-19 08:30:00,203381.9027
2020-10-19 08:45:00,206749.8669
2020-10-19 09:00:00,223482.4162
2020-10-19 09:15:00,212818.133
2020-10-19 09:30:00,215587.2178
2020-10-19 09:45:00,219511.7856
2020-10-19 10:00:00,237148.7967
2020-10-19 10:15:00,222687.463
2020-10-19 10:30:00,225044.0671
2020-10-19 10:45:00,225794.2446
2020-10-19 11:00:00,240491.0834
2020-10-19 11:15:00,224973.3075
2020-10-19 11:30:00,226410.1409
2020-10-19 11:45:00,221197.5738
2020-10-19 12:00:00,235195.9963
2020-10-19 12:15:00,215558.0967
2020-10-19 12:30:00,217329.6363
2020-10-19 12:45:00,217444.7141
2020-10-19 13:00:00,233943.3768
2020-10-19 13:15:00,218875.4701
2020-10-19 13:30:00,219086.6771
2020-10-19 13:45:00,222095.0438
2020-10-19 14:00:00,238347.6955
2020-10-19 14:15:00,223639.0531
2020-10-19 14:30:00,222806.5872
2020-10-19 14:45:00,223857.0894
2020-10-19 15:00:00,237852.571
2020-10-19 15:15:00,223677.2463
2020-10-19 15:30:00,223268.1585
2020-10-19 15:45:00,224485.991
2020-10-19 16:00:00,239214.5227
2020-10-19 16:15:00,224525.1782
2020-10-19 16:30:00,224170.2329
2020-10-19 16:45:00,223674.2745
2020-10-19 17:00:00,238213.3438
2020-10-19 17:15:00,223500.716
2020-10-19 17:30:00,223296.1291
2020-10-19 17:45:00,217476.626
2020-10-19 18:00:00,230090.0469
2020-10-19 18:15:00,213739.9431
2020-10-19 18:30:00,210841.633
2020-10-19 18:45:00,210586.1494
2020-10-19 19:00:00,222836.7048
2020-10-19 19:15:00,204920.3789
2020-10-19 19:30:00,204125.165
2020-10-19 19:45:00,203772.1728
2020-10-19 20:00:00,215972.0424
2020-10-19 20:15:00,198519.3806
2020-10-19 20:30:00,198435.2951
2020-10-19 20:45:00,197078.7721
2020-10-19 21:00:00,239022.6644
2020-10-19 21:15:00,195448.6096
2020-10-19 21:30:00,195018.8183
2020-10-19 21:45:00,193472.1656
2020-10-19 22:00:00,213661.1032
2020-10-19 22:15:00,194743.2994
2020-10-19 22:30:00,195198.0632
2020-10-19 22:45:00,195176.6945
2020-10-19 23:00:00,206173.8894
2020-10-19 23:15:00,197521.2425
2020-10-19 23:30:00,192700.8134
2020-10-19 23:45:00,189756.8508
2020-10-20 00:00:00,207490.6338
2020-10-20 00:15:00,191621.9955
2020-10-20 00:30:00,190384.3613
2020-10-20 00:45:00,193087.867
2020-10-20 01:00:00,203207.4639
2020-10-20 01:15:00,187809.1419
2020-10-20 01:30:00,193049.2225
2020-10-20 01:45:00,187817.518
2020-10-20 02:00:00,202521.5006
2020-10-20 02:15:00,192501.7452
2020-10-20 02:30:00,189369.9055
2020-10-20 02:45:00,185121.7234
2020-10-20 03:00:00,199743.5898
2020-10-20 03:15:00,187272.6125
2020-10-20 03:30:00,187997.3926
2020-10-20 03:45:00,187233.6621
2020-10-20 04:00:00,199967.247
2020-10-20 04:15:00,189076.6948
2020-10-20 04:30:00,187867.3389
2020-10-20 04:45:00,188654.6479
2020-10-20 05:00:00,201091.3493
2020-10-20 05:15:00,189667.5746
2020-10-20 05:30:00,187078.2657
2020-10-20 05:45:00,187261.4042
2020-10-20 06:00:00,197498.3851
2020-10-20 06:15:00,183311.9294
2020-10-20 06:30:00,183837.2362
2020-10-20 06:45:00,185284.7743
2020-10-20 07:00:00,198003.3103
2020-10-20 07:15:00,186005.4895
2020-10-20 07:30:00,186902.1631
2020-10-20 07:45:00,187686.9383
2020-10-20 08:00:00,201113.9732
2020-10-20 08:15:00,190361.9721
2020-10-20 08:30:00,194970.1685
2020-10-20 08:45:00,198494.8239
2020-10-20 09:00:00,216080.1444
2020-10-20 09:15:00,204002.6193
2020-10-20 09:30:00,206911.947
2020-10-20 09:45:00,212150.4409
2020-10-20 10:00:00,228612.7861
2020-10-20 10:15:00,214482.0686
2020-10-20 10:30:00,217346.0675
2020-10-20 10:45:00,218784.133
2020-10-20 11:00:00,234660.454
2020-10-20 11:15:00,218545.7464
2020-10-20 11:30:00,217208.488
2020-10-20 11:45:00,240211.4891
2020-10-20 12:00:00,230615.3609
2020-10-20 12:15:00,209686.5294
2020-10-20 12:30:00,210805.9098
2020-10-20 12:45:00,211799.3829
2020-10-20 13:00:00,228935.6282
2020-10-20 13:15:00,215407.0489
2020-10-20 13:30:00,214387.5179
2020-10-20 13:45:00,218075.8956
2020-10-20 14:00:00,233726.3066
2020-10-20 14:15:00,217337.6758
2020-10-20 14:30:00,217638.456
2020-10-20 14:45:00,217656.9636
2020-10-20 15:00:00,233942.584
2020-10-20 15:15:00,218188.248
2020-10-20 15:30:00,243357.0834
2020-10-20 15:45:00,218286.6314
2020-10-20 16:00:00,233174.2232
2020-10-20 16:15:00,219383.6948
2020-10-20 16:30:00,219328.3409
2020-10-20 16:45:00,219226.2457
2020-10-20 17:00:00,234638.9569
2020-10-20 17:15:00,218620.0722
2020-10-20 17:30:00,215778.6413
2020-10-20 17:45:00,213865.3583
2020-10-20 18:00:00,226253.9407
2020-10-20 18:15:00,208682.6351
2020-10-20 18:30:00,207844.9201
2020-10-20 18:45:00,207355.2795
2020-10-20 19:00:00,218038.2013
2020-10-20 19:15:00,201559.9057
2020-10-20 19:30:00,201864.285
2020-10-20 19:45:00,200567.7716
2020-10-20 20:00:00,213801.5793
2020-10-20 20:15:00,197326.8097
2020-10-20 20:30:00,196395.0931
2020-10-20 20:45:00,195855.5842
2020-10-20 21:00:00,210130.2868
2020-10-20 21:15:00,193881.7429
2020-10-20 21:30:00,192297.4791
2020-10-20 21:45:00,191801.4152
2020-10-20 22:00:00,209238.4106
2020-10-20 22:15:00,198952.2079
2020-10-20 22:30:00,193235.235
2020-10-20 22:45:00,189760.7579
2020-10-20 23:00:00,206929.4362
2020-10-20 23:15:00,190314.9836
2020-10-20 23:30:00,190791.9245
2020-10-20 23:45:00,190534.9128
2020-10-21 00:00:00,201224.4905
2020-10-21 00:15:00,187613.5706
2020-10-21 00:30:00,186542.9857
2020-10-21 00:45:00,191454.0823
2020-10-21 01:00:00,204436.6642
2020-10-21 01:15:00,187379.9329
2020-10-21 01:30:00,189665.088
2020-10-21 01:45:00,189700.5351
2020-10-21 02:00:00,200477.5107
2020-10-21 02:15:00,188195.0287
2020-10-21 02:30:00,187643.747
2020-10-21 02:45:00,186130.7576
2020-10-21 03:00:00,196517.6531
2020-10-21 03:15:00,186637.3766
2020-10-21 03:30:00,184214.0003
2020-10-21 03:45:00,186113.3915
2020-10-21 04:00:00,197638.1725
2020-10-21 04:15:00,187278.1308
2020-10-21 04:30:00,186204.7319
2020-10-21 04:45:00,184272.6814
2020-10-21 05:00:00,196783.5469
2020-10-21 05:15:00,184153.8105
2020-10-21 05:30:00,186277.9183
2020-10-21 05:45:00,184088.8718
2020-10-21 06:00:00,195771.4524
2020-10-21 06:15:00,185463.699
2020-10-21 06:30:00,189155.4523
2020-10-21 06:45:00,186359.0576
2020-10-21 07:00:00,198207.7325
2020-10-21 07:15:00,186567.0297
2020-10-21 07:30:00,183913.2225
2020-10-21 07:45:00,184932.734
2020-10-21 08:00:00,191966.9383
2020-10-21 08:15:00,182245.5452
2020-10-21 08:30:00,186270.5363
2020-10-21 08:45:00,190858.0327
2020-10-21 09:00:00,205802.3761
2020-10-21 09:15:00,197092.4918
2020-10-21 09:30:00,198358.7895
2020-10-21 09:45:00,202254.1113
2020-10-21 10:00:00,218707.1106
2020-10-21 10:15:00,205613.6925
2020-10-21 10:30:00,208712.5992
2020-10-21 10:45:00,206741.8423
2020-10-21 11:00:00,225246.1298
2020-10-21 11:15:00,207067.4797
2020-10-21 11:30:00,207291.1443
2020-10-21 11:45:00,206200.7945
2020-10-21 12:00:00,220255.6388
2020-10-21 12:15:00,202224.7687
2020-10-21 12:30:00,207139.8729
2020-10-21 12:45:00,205201.8733
2020-10-21 13:00:00,224138.2929
2020-10-21 13:15:00,207957.0445
2020-10-21 13:30:00,208584.3056
2020-10-21 13:45:00,211682.5934
2020-10-21 14:00:00,228971.2676
2020-10-21 14:15:00,211549.293
2020-10-21 14:30:00,212721.3232
2020-10-21 14:45:00,213920.3187
2020-10-21 15:00:00,251570.1472
2020-10-21 15:15:00,212505.1082
2020-10-21 15:30:00,211503.7454
2020-10-21 15:45:00,212249.2432
2020-10-21 16:00:00,228614.5752
2020-10-21 16:15:00,213835.6399
2020-10-21 16:30:00,238616.6554
2020-10-21 16:45:00,212265.0154
2020-10-21 17:00:00,226981.0156
2020-10-21 17:15:00,211858.4831
2020-10-21 17:30:00,210992.7017
2020-10-21 17:45:00,206307.6771
2020-10-21 18:00:00,220755.0087
2020-10-21 18:15:00,202054.7404
2020-10-21 18:30:00,200438.2002
2020-10-21 18:45:00,199486.9236
2020-10-21 19:00:00,238081.1512
2020-10-21 19:15:00,197591.4757
2020-10-21 19:30:00,196187.9438
2020-10-21 19:45:00,194743.6821
2020-10-21 20:00:00,209389.8589
2020-10-21 20:15:00,194011.6463
2020-10-21 20:30:00,191543.219
2020-10-21 20:45:00,191464.2961
2020-10-21 21:00:00,204813.3985
2020-10-21 21:15:00,189519.0191
2020-10-21 21:30:00,188696.9743
2020-10-21 21:45:00,188317.9665
2020-10-21 22:00:00,203198.1044
2020-10-21 22:15:00,186387.1332
2020-10-21 22:30:00,188526.0298
2020-10-21 22:45:00,184608.8799
2020-10-21 23:00:00,200818.1745
2020-10-21 23:15:00,184623.7756
2020-10-21 23:30:00,185702.8222
2020-10-21 23:45:00,182758.1225
2020-10-22 00:00:00,200289.3082
2020-10-22 00:15:00,187390.1567
2020-10-22 00:30:00,187302.3422
2020-10-22 00:45:00,191322.3954
2020-10-22 01:00:00,200672.9447
2020-10-22 01:15:00,188719.3866
2020-10-22 01:30:00,187077.8334
2020-10-22 01:45:00,189498.3993
2020-10-22 02:00:00,198642.8729
2020-10-22 02:15:00,184903.8836
2020-10-22 02:30:00,186670.4287
2020-10-22 02:45:00,184104.4312
2020-10-22 03:00:00,197639.1738
2020-10-22 03:15:00,188205.2201
2020-10-22 03:30:00,182033.5052
2020-10-22 03:45:00,186730.6823
2020-10-22 04:00:00,195720.2183
2020-10-22 04:15:00,184025.7915
2020-10-22 04:30:00,183515.1659
2020-10-22 04:45:00,180736.4333
2020-10-22 05:00:00,195176.2336
2020-10-22 05:15:00,211031.9895
2020-10-22 05:30:00,215344.1987
2020-10-22 05:45:00,184546.8536
2020-10-22 06:00:00,196285.0409
2020-10-22 06:15:00,186642.4775
2020-10-22 06:30:00,182602.7191
2020-10-22 06:45:00,186789.8152
2020-10-22 07:00:00,200549.8069
2020-10-22 07:15:00,188995.7199
2020-10-22 07:30:00,196446.8934
2020-10-22 07:45:00,197071.3843
2020-10-22 08:00:00,212837.1186
2020-10-22 08:15:00,203358.1276
2020-10-22 08:30:00,206373.9503
2020-10-22 08:45:00,212542.9851
2020-10-22 09:00:00,230036.2067
2020-10-22 09:15:00,218922.907
2020-10-22 09:30:00,224137.4774
2020-10-22 09:45:00,225369.1235
2020-10-22 10:00:00,247142.4427
2020-10-22 10:15:00,232634.339
2020-10-22 10:30:00,232719.165
2020-10-22 10:45:00,232290.3626
2020-10-22 11:00:00,243826.3505
2020-10-22 11:15:00,232865.0484
2020-10-22 11:30:00,231513.0787
2020-10-22 11:45:00,229054.9171
2020-10-22 12:00:00,239504.504
2020-10-22 12:15:00,247570.3712
2020-10-22 12:30:00,223568.9479
2020-10-22 12:45:00,224350.576
2020-10-22 13:00:00,240930.2893
2020-10-22 13:15:00,224660.9828
2020-10-22 13:30:00,223949.1553
2020-10-22 13:45:00,228584.6307
2020-10-22 14:00:00,241352.998
2020-10-22 14:15:00,226876.4971
2020-10-22 14:30:00,225921.0353
2020-10-22 14:45:00,226271.37
2020-10-22 15:00:00,245152.8826
2020-10-22 15:15:00,229359.0339
2020-10-22 15:30:00,230001.5987
2020-10-22 15:45:00,229496.1171
2020-10-22 16:00:00,246592.2281
2020-10-22 16:15:00,226987.967
2020-10-22 16:30:00,229815.3114
2020-10-22 16:45:00,231208.3184
2020-10-22 17:00:00,243836.105
2020-10-22 17:15:00,228131.5845
2020-10-22 17:30:00,225220.5575
2020-10-22 17:45:00,222886.1026
2020-10-22 18:00:00,232419.8723
2020-10-22 18:15:00,217730.2352
2020-10-22 18:30:00,214733.0435
2020-10-22 18:45:00,214773.5141
2020-10-22 19:00:00,224165.0812
2020-10-22 19:15:00,209380.5303
2020-10-22 19:30:00,207409.7521
2020-10-22 19:45:00,205636.2811
2020-10-22 20:00:00,217691.8073
2020-10-22 20:15:00,201142.3642
2020-10-22 20:30:00,200140.986
2020-10-22 20:45:00,199838.5739
2020-10-22 21:00:00,212914.7119
2020-10-22 21:15:00,196609.3904
2020-10-22 21:30:00,197266.1179
2020-10-22 21:45:00,195262.9647
2020-10-22 22:00:00,206492.4644
2020-10-22 22:15:00,197076.4375
2020-10-22 22:30:00,197523.2669
2020-10-22 22:45:00,189958.3504
2020-10-22 23:00:00,204662.1786
